"guid","eventDate","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","scientificName","order","genus","specificEpithet","validName","match","source","x"
NA,"1983-02-10","Alice Springs township","-23.7166666666667","133.866666666667",NA,"Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"2000-10-01","31 km from Menindee on Broken Hill road","-32.2133","142.217","50","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1981-07-15","26 km W of Dingo Flat Gate (Commonwealth Hill St[atio]n) on road to Western Australia","-29.809722","132.760278","10000","Swainsona formosa (G.Don) J.Thompson",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1999-10-06","Meekatharra,","-26.12852631","118.69372413","100","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1961-09-03","Inter Meekatharra et Sandstone [Between Meekatharra and Sandstone]","-27.29055556","118.89416667","3000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1963-09-13","64 km S of Menindee, on Wentworth Rd","-32.9666666666667","142.383333333333",NA,"Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1996-09-17","Near Sweetwater Bore, Paradise Creek, Cane River Station, E of Onslow.","-22.0819","115.831","50","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1907-09","Bummers Creek","-28.85","121.68333","1000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"2000-07-20T00:00:00","36km Nth Marla;Stuart Hwy.","-27.0375000008","133.4408","100","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,NA,"Rear Bullgarracell","-24.33333333","116.83333333","10000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1978-09-15T00:00:00","4KM E Mt.Kingston Dam No.2;Palmer Valley","-25.2985731945","133.501281421","900","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1982-09-03","10 km from Menzies along road to Leonora","-29.63333333","121.11666667",NA,"Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1950-08-07","Silverton","-31.8833333333333","141.233333333333",NA,"Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"2000-10-18T00:00:00","1km West of Kiwirrkurra","-22.8122000007","127.7531","100","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,NA,"Port Augusta","-32.5","137.766667","10000","Swainsona formosa (G.Don) J.Thompson",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,NA,"Merredin [locality doubtful - M. Hislop 4/11/2004]","-31.48805556","118.28","3000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"2001-07-18","4.5 km S of Parnburr, Little Sandy Desert","-23.89280651","122.566628","100","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"2002-07-17","51 km S of Fortescue River crossing and 110 km N of Nanutarra on North West Coastal Highway","-21.63333333","115.9","10000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,NA,"Roadside verge near turn off to Cleaverville","-20.76666667","117.05","10000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,NA,"Warambie Station, Roebourne","-20.94972222","117.36638889","3000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1973-08-02","12 miles E of Mount Vernon","-24.3","118.41666667","10000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1992-06-25","Todmorden Station. Talbots Bore","-27.033333","134.9","1000","Swainsona formosa (G.Don) J.Thompson",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,NA,"Mount Narryer, Murchison River","-26.52472222","116.37805556","3000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,NA,"Nullagine District","-21.89138889","120.10666667","3000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1960-08-16","Boolardy Homestead,","-26.91666667","116.58333333","50000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1981-08-06","Wielbong paddock, Towera Station","-23.18333333","115.11638889","3000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,NA,"Rudall River Region","-22.33333333","123.05",NA,"Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1968-09-25","Ginger Paddocks, Mileura,","-26.41666667","117.25","10000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1990-08-13","Portland River Crossing; Millstream-Chichester National Park","-21.5","117.03333333","10000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1989-08-25","45 km N of Menindee, on Wilcannia Rd (Westbank)","-32.15","142.633333333333",NA,"Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,NA,"Lorna Glen Station","-26.21638889","121.54972222","3000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1980-09-15","Yandicoogina","-22.83333333","119.2","10000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"2000-10-01","Kars station, 250 m S of homestead, near airstrip gate","-32.2264","142.029","50","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1974-05-16","Desert Botanical Garden, Maricopa County, Arizona. Australian native grown from seed.","-26","134.5","2000000","Clianthus speciosus","Fabales","Clianthus","speciosus","Swainsona formosa","synMatch","idig",NA
NA,"1984-07-13","9 km SSW of Tanguin Hill, ca 130 km SE of Shay Gap","-21.30555556","121.14583333",NA,"Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,"1984-06-21","NW of Calvert Range, Keartland district","-23.95166667","122.73","3000","Swainsona formosa (G.Don) Joy Thomps.",NA,"Swainsona","formosa","Swainsona formosa","directMatch","idig",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No Cleaned Observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No Cleaned Observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No Cleaned Observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No Cleaned Observations"
"1837910445","1894-06-26T00:00:00","No locality information available","40.3325","39.41318",NA,"Astragalus densifolius Lam.","Fabales","Astragalus","densifolius","Tragacantha densifolia","Syn","gbif",NA
"296418282","1992-06-11T00:00:00","B5 Kayseri: Kayseri - Sivas, S Tuzla Gözü","39.71361","37.70056",NA,"Astragalus densifolius Lam.","Fabales","Astragalus","densifolius","Tragacantha densifolia","Syn","gbif",NA
"29591178","2001-07-02T00:00:00","Dogançal","39.88","38.03","100","Astragalus densifolius Lam.","Fabales","Astragalus","densifolius","Tragacantha densifolia","Syn","gbif",NA
"29591192","2001-06-29T00:00:00","carretera para Erzurum (nº 925-04), 8 km antes do Porto Gölyurt Geçidi","40.37","40.78","100","Astragalus densifolius Lam.","Fabales","Astragalus","densifolius","Tragacantha densifolia","Syn","gbif",NA
"214387253",NA,"carretera entre Gümüshane y Bayburt, cerca de 1,4km antes del cruzamiento para Kale","40.37","39.67",NA,"Astragalus densifolius Lam.","Fabales","Astragalus","densifolius","Tragacantha densifolia","Syn","gbif",NA
"1838280782","1977-07-15T00:00:00","Saimbeyli","37.98667","36.09278",NA,"Astragalus densifolius Lam.","Fabales","Astragalus","densifolius","Tragacantha densifolia","Syn","gbif",NA
"1837910567","1890-06-03T00:00:00","No locality information available","39.6646","39.31753",NA,"Astragalus densifolius Lam.","Fabales","Astragalus","densifolius","Tragacantha densifolia","Syn","gbif",NA
"1837910425","1889-05-20T00:00:00","No locality information available","38.67723","39.42613",NA,"Astragalus densifolius Lam.","Fabales","Astragalus","densifolius","Tragacantha densifolia","Syn","gbif",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No Cleaned Observations"
"1144584091",NA,"Iran - inter Kazeroun & Bouchyr","32.73944","54.19778",NA,"Astragalus fasciculifolius Boiss.","Fabales","Astragalus","fasciculifolius","Tragacantha fasciculifolia","Syn","gbif",NA
"1831128174",NA,"Persia australis: ad pagum Ahrami dit. Bušir (Abu Šehr), in glarea rivi, florens,frequens in montibus Kuh Chormug dit. Bušir.","28.716667","51.45",NA,"Astragalus fasciculifolius Boiss.","Fabales","Astragalus","fasciculifolius","Tragacantha fasciculifolia","Syn","gbif",NA
"575184019","1975-05-14T00:00:00","Zaboli to 11 km W of Kuhuk","27.166667","63.25",NA,"Astragalus fasciculifolius subsp. arbusculinus (Bornm. & Gauba) S.Tietz","Fabales","Astragalus","fasciculifolius","Tragacantha fasciculifolia","Syn","gbif",NA
"575124719","1977-06-17T00:00:00","Prov. Fars: Bamu National Park, 15km E of Shiraz, by road from Shiraz to Bardej.","29.683333","52.666667",NA,"Astragalus fasciculifolius Boiss.","Fabales","Astragalus","fasciculifolius","Tragacantha fasciculifolia","Syn","gbif",NA
"574738315","1975-04-26T00:00:00","S slopes of mountains north of Tabas","33.95","56.8",NA,"Astragalus fasciculifolius subsp. arbusculinus (Bornm. & Gauba) S.Tietz","Fabales","Astragalus","fasciculifolius","Tragacantha fasciculifolia","Syn","gbif",NA
"574854611","1985-03-04T00:00:00","Wadi, Mawa, Khasan, Musandam","26.15","56.23333",NA,"Astragalus fasciculifolius Boiss.","Fabales","Astragalus","fasciculifolius","Tragacantha fasciculifolia","Syn","gbif",NA
"1144552117","1984-03-02T00:00:00","25 km S. of Khasab","25.98333","56.21667",NA,"Astragalus fasciculifolius Boiss.","Fabales","Astragalus","fasciculifolius","Tragacantha fasciculifolia","Syn","gbif",NA
"1230476206","1837-01-01T00:00:00","[Persia] inter Kazeroun et Bouchyr","29.51667","51.46667","10000","Astragalus fasciculifolius Boiss.","Fabales","Astragalus","fasciculifolius","Tragacantha fasciculifolia","Syn","gbif",NA
"575296031","1972-04-07T00:00:00","Entre Teheran et Tabas, au sud du Dasht-e-Kavir","33.16667","55.28333",NA,"Astragalus fasciculifolius subsp. arbusculinus (Bornm. & Gauba) S.Tietz","Fabales","Astragalus","fasciculifolius","Tragacantha fasciculifolia","Syn","gbif",NA
"575006588","1977-06-09T00:00:00","Khabr va Rouchun protected region, 50 km SSW of Baft. Hot stony desert c. 10 km SW of Rouchun","28.6","56.25",NA,"Astragalus fasciculifolius subsp. arbusculinus (Bornm. & Gauba) S.Tietz","Fabales","Astragalus","fasciculifolius","Tragacantha fasciculifolia","Syn","gbif",NA
"574793417","1975-05-01T00:00:00","Hills S of Deh Bakri","28.81667","57.83333",NA,"Astragalus fasciculifolius subsp. arbusculinus (Bornm. & Gauba) S.Tietz","Fabales","Astragalus","fasciculifolius","Tragacantha fasciculifolia","Syn","gbif",NA
"1144552095","1982-05-28T00:00:00","E Emirates: Hatta, 110 km ESE of Dubai.","24.8","56.16667",NA,"Astragalus fasciculifolius Boiss.","Fabales","Astragalus","fasciculifolius","Tragacantha fasciculifolia","Syn","gbif",NA
"930744995","2002-04-02","wadi Khabb Shamsi","25.7167","56.25","0","Tragacantha fasciculifolia (Boiss.)Kuntze","Fabales","Tragacantha","fasciculifolia","Tragacantha fasciculifolia","Match","gbif_gaz",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No Cleaned Observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No Cleaned Observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No Cleaned Observations"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No Cleaned Observations"
"1265894807","2016-04-22T16:44:52",NA,"38.890744","-77.021065","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2603508518","2020-04-16T18:12:12",NA,"40.613434","22.967517","263","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1265894210","2016-04-07T15:25:57",NA,"36.088855","-79.835739",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2236908974","2019-04-17T08:56:28",NA,"34.687633","-86.804611","10","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2580189183","2020-03-19T17:32:12",NA,"32.343803","-88.468412","12","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1671719189","2017-09-16T13:33:48",NA,"41.004283","-73.582305","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2620113468","2020-04-27T13:58:16",NA,"40.063428","-75.225472",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2242794834","2019-05-01T15:19:39",NA,"49.645129","6.129779","32","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2238880122","2019-04-27T12:42:36",NA,"38.986933","-77.276325","28181","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1928971308","2013-11-14T00:00:00","Central Park, Shakespeare and Delacorte, west of Belvedere Castle and E of Shakespeare Garden, slope on north side of 79th St transverse","40.779491","-73.969536","50","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1929645049","2015-05-29T00:00:00","Pocomoke State Forest, floodplain of Pussey Branch, 0-0.5 mi SE of intersection of Old Beech Rd. and Old Furnace Rd.","38.2169","-75.5325",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1930034464",NA,"New Orleans","29.954648","-90.075072","33397","Wisteria chinensis DC.","Fabales","Wisteria","chinensis","Wisteria sinensis","Syn","gbif",NA
"1503278272","2015-03-21T00:00:00","US 98, just E of FL 267.","30.1997","-84.1828",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030784791","1989-01-01T00:00:00","峡口镇普安","31.331599","110.783718",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030784917","1980-01-01T00:00:00",NA,"30.553863","114.316005",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030784992","1988-01-01T00:00:00","龙洞","29.990847","109.484961",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030784980","1985-01-01T00:00:00",NA,"29.001441","109.851254",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030785082","1958-01-01T00:00:00","磨山","30.561162","114.381419",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030785057","1958-01-01T00:00:00","神农架宋子园","31.042327","110.340757",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030785042","1959-01-01T00:00:00","天堂寨林场","30.78311","115.399242",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030785046","1959-01-01T00:00:00","通城区麦市公社","29.539775","114.04948",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030785045","1989-01-01T00:00:00",NA,"29.671778","115.989221",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030785049","1947-01-01T00:00:00","铜鼓老郭家","28.965815","116.104041",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030785025","1974-01-01T00:00:00","大庙公社烽火大队","30.070477","115.944213",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030785027","1979-01-01T00:00:00","赤壁","29.718545","113.880565",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030785029","1960-01-01T00:00:00",NA,"31.375019","119.823342",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030785016","1963-01-01T00:00:00","鸡公山","32.106915","114.08864",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030785011","1979-01-01T00:00:00","花纹公社叶家山","29.833543","114.321767",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030988459","1952-01-01T00:00:00","小白河","33.156784","107.333733",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030988450","1930-01-01T00:00:00","番禺龙眼洞","23.127041","113.341527",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030988489","1960-01-01T00:00:00","龙池山","31.375019","119.823343",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1030988441","1940-01-01T00:00:00","沙塘农院-宿舍","24.399244","109.379926",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2596395178","2020-04-01T14:56:42",NA,"33.848897","-84.76877","12","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2596393307","2020-04-02T12:41:01",NA,"35.795918","-78.542839","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2242784996","2019-04-29T13:24:51",NA,"30.469034","-84.29121","7","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2596272322","2020-03-20T19:10:36",NA,"32.748597","-79.904587","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2422935923","2019-06-16T14:17:26",NA,"35.130203","-85.215033","10","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2596420269","2020-04-01T18:06:53",NA,"35.1227","-85.3946","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1092906075","2015-05-13T00:00:00",NA,"40.437883","-74.613213","1651","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2236264706","2019-04-08T19:12:03",NA,"32.702155","-97.160644","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1837746712","2018-03-31T16:42:52",NA,"33.702995","-86.6995","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2557635102","2019-04-22T13:47:03",NA,"47.653535","-2.756741","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1836641356","2018-03-16T10:58:00",NA,"33.422982","-86.797888","11","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1269570923","2016-05-20T11:59:20",NA,"38.999766","-77.248655","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2237485051","2019-04-22T10:29:21",NA,"39.385508","-76.649608","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1880618196","2008-03-30T16:16:00",NA,"31.802551","-95.304888","61","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2587213288","2012-03-28T00:00:00",NA,"43.75478","7.40947","5000","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1099355991",NA,"Barcelona, sot de l´Estany","41.367556","2.147656","200","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1304093681","1939-01-01T00:00:00",NA,"30.710589","104.088668",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1304153014","1941-01-01T00:00:00","庙竹园","30.598238","117.110052",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1304153001","1940-01-01T00:00:00","市外","29.61015","115.998105",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1304153056","1940-01-01T00:00:00","沙洋镇","31.099523","112.112314",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1304158223","1929-01-01T00:00:00","Yun tai shan","32.055645","118.797741",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1304153058","1935-01-01T00:00:00","上天竺","30.273977","120.172974",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1304158224","1934-01-01T00:00:00","宝华山","31.92228","119.174162",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1303953549","1944-01-01T00:00:00","南岳农专门前","27.221519","112.805557",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1073431629","1970-01-01T00:00:00","locality withheld","-33.732227","151.096827","10","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1074811444","2004-02-17T00:00:00","locality withheld","-31.875812","152.432291","250","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1916327520","2017-07-19T00:00:00","locality withheld","-33.802246","151.173361","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1071698449","2002-03-19T00:00:00","locality withheld","-33.71592","150.569787","100","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1320641319","1926-01-01T00:00:00",NA,"38.895","-77.0367",NA,"Wisteria sinensis (Sims) DC.","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2596244873","2019-05-06T16:20:42",NA,"35.632758","-97.471945","16","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2596206143","2020-04-01T17:30:00",NA,"33.977671","-89.784765","47","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2236229519","2019-04-06T12:32:42",NA,"33.631991","-86.601426","3","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2429546983","2019-10-11T14:29:23",NA,"36.061175","-79.116814","65","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2423131452","2019-04-10T19:42:40",NA,"32.323919","-95.374018","29120","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1457586745","2017-03-22T19:51:56",NA,"32.783667","-79.93721","223","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1457632030","2017-04-10T17:55:34",NA,"34.230193","-77.853136","104","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2435778243","1958-09-01T00:00:00","Armidale","-30.516667","151.666667",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2611027737","2020-04-26T15:28:30",NA,"35.616743","-79.16023","9","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1455592036","2017-03-25T11:38:49",NA,"32.817258","-98.044088",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1455585927","2017-03-27T13:41:00",NA,"32.857238","-79.821761","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1990628119","2019-01-30T11:28:44",NA,"34.058334","-80.96917",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2235490018","2019-03-29T10:12:00",NA,"32.717221","-96.741196","111","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2609189747","2020-04-22T19:35:39",NA,"45.511677","-122.606761","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2273319987","2019-06-26T11:28:51",NA,"35.931389","-79.035553",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2574222728","2016-06-01T17:55:34",NA,"35.919768","-79.051627","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1945414130","2010-04-15T07:19:00",NA,"36.618261","-76.559826","192","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2445059937","2019-10-21T09:09:03",NA,"-36.692802","174.738678","5","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2597877676","2020-04-06T16:30:00",NA,"36.096598","-97.104065",NA,"Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2451576254","2018-03-29T16:19:08",NA,"31.91413","-95.303","258","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"2620123558","2020-04-26T12:10:09",NA,"40.009286","-75.0402","21","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
"1841232004","2018-04-28T16:51:40",NA,"35.885143","-78.570166","1399","Wisteria sinensis Sweet","Fabales","Wisteria","sinensis","Wisteria sinensis","Match","gbif",NA
